2026-03-22 09:07:02,107 | ====================================================
2026-03-22 09:07:02,108 | CONFIGURAÇÃO DO SISTEMA
2026-03-22 09:07:02,109 | ====================================================
2026-03-22 09:07:02,109 | Sistema operacional: Windows 11
2026-03-22 09:07:02,109 | CPU: Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
2026-03-22 09:07:02,109 | Núcleos físicos: 4
2026-03-22 09:07:02,109 | Núcleos lógicos: 8
2026-03-22 09:07:02,109 | Frequência CPU: 2496.0 MHz
2026-03-22 09:07:02,109 | Memória RAM: 7.84 GB
2026-03-22 09:07:02,109 | GPU: GeForce GTX 1650
2026-03-22 09:07:02,109 | VRAM: 4.0 GB
2026-03-22 09:07:02,109 | 
2026-03-22 09:07:02,111 | ====================================================
2026-03-22 09:07:02,111 | INÍCIO DA EXECUÇÃO DA PIPELINE
2026-03-22 09:07:02,111 | ====================================================
2026-03-22 09:07:02,111 | Início: 22/03/2026 09:07:01
2026-03-22 09:07:02,111 | 
2026-03-22 09:07:02,111 | Inicio da execução
2026-03-22 09:07:04,812 | Total textos: 29000
2026-03-22 09:07:04,813 | Idiomas: 29
2026-03-22 09:07:04,814 | Experimento 1 espaços
2026-03-22 09:07:08,315 | Execução 1/10
2026-03-22 09:09:19,633 | Acuracia execucao 1: 0.7133
2026-03-22 09:09:19,634 | Execução 2/10
2026-03-22 09:11:18,440 | Acuracia execucao 2: 0.7112
2026-03-22 09:11:18,441 | Execução 3/10
2026-03-22 09:13:14,232 | Acuracia execucao 3: 0.6778
2026-03-22 09:13:14,233 | Execução 4/10
2026-03-22 09:15:21,876 | Acuracia execucao 4: 0.7034
2026-03-22 09:15:21,877 | Execução 5/10
2026-03-22 09:17:37,907 | Acuracia execucao 5: 0.6817
2026-03-22 09:17:37,908 | Execução 6/10
2026-03-22 09:19:54,657 | Acuracia execucao 6: 0.6755
2026-03-22 09:19:54,658 | Execução 7/10
2026-03-22 09:22:15,887 | Acuracia execucao 7: 0.7128
2026-03-22 09:22:15,888 | Execução 8/10
2026-03-22 09:24:15,249 | Acuracia execucao 8: 0.7181
2026-03-22 09:24:15,250 | Execução 9/10
2026-03-22 09:26:17,305 | Acuracia execucao 9: 0.6940
2026-03-22 09:26:17,306 | Execução 10/10
2026-03-22 09:28:13,235 | Acuracia execucao 10: 0.6983
2026-03-22 09:28:13,236 | Acuracia media 1: 0.6986
2026-03-22 09:28:13,236 | Experimento 5 espaços
2026-03-22 09:28:18,494 | Execução 1/10
2026-03-22 09:30:50,791 | Acuracia execucao 1: 0.7933
2026-03-22 09:30:50,792 | Execução 2/10
2026-03-22 09:33:22,127 | Acuracia execucao 2: 0.8019
2026-03-22 09:33:22,128 | Execução 3/10
2026-03-22 09:35:49,413 | Acuracia execucao 3: 0.7979
2026-03-22 09:35:49,414 | Execução 4/10
2026-03-22 09:38:21,797 | Acuracia execucao 4: 0.8093
2026-03-22 09:38:21,798 | Execução 5/10
2026-03-22 09:40:54,863 | Acuracia execucao 5: 0.8064
2026-03-22 09:40:54,863 | Execução 6/10
2026-03-22 09:43:34,880 | Acuracia execucao 6: 0.8090
2026-03-22 09:43:34,881 | Execução 7/10
2026-03-22 09:46:08,772 | Acuracia execucao 7: 0.8016
2026-03-22 09:46:08,772 | Execução 8/10
2026-03-22 09:48:40,277 | Acuracia execucao 8: 0.8043
2026-03-22 09:48:40,278 | Execução 9/10
2026-03-22 09:51:23,245 | Acuracia execucao 9: 0.7900
2026-03-22 09:51:23,245 | Execução 10/10
2026-03-22 09:53:51,984 | Acuracia execucao 10: 0.8069
2026-03-22 09:53:51,987 | Acuracia media 5: 0.8021
2026-03-22 09:53:51,988 | Experimento 7 espaços
2026-03-22 09:53:59,868 | Execução 1/10
2026-03-22 09:56:53,553 | Acuracia execucao 1: 0.8250
2026-03-22 09:56:53,554 | Execução 2/10
2026-03-22 09:59:51,081 | Acuracia execucao 2: 0.8084
2026-03-22 09:59:51,082 | Execução 3/10
2026-03-22 10:02:47,328 | Acuracia execucao 3: 0.8172
2026-03-22 10:02:47,330 | Execução 4/10
2026-03-22 10:05:36,864 | Acuracia execucao 4: 0.8407
2026-03-22 10:05:36,864 | Execução 5/10
2026-03-22 10:08:26,294 | Acuracia execucao 5: 0.8321
2026-03-22 10:08:26,295 | Execução 6/10
2026-03-22 10:11:21,925 | Acuracia execucao 6: 0.8209
2026-03-22 10:11:21,927 | Execução 7/10
2026-03-22 10:14:16,112 | Acuracia execucao 7: 0.8222
2026-03-22 10:14:16,112 | Execução 8/10
2026-03-22 10:17:08,381 | Acuracia execucao 8: 0.8205
2026-03-22 10:17:08,381 | Execução 9/10
2026-03-22 10:20:00,482 | Acuracia execucao 9: 0.8333
2026-03-22 10:20:00,483 | Execução 10/10
2026-03-22 10:22:44,829 | Acuracia execucao 10: 0.8284
2026-03-22 10:22:44,832 | Acuracia media 7: 0.8249
2026-03-22 10:22:44,832 | Experimento 12 espaços
2026-03-22 10:22:52,849 | Execução 1/10
2026-03-22 10:26:27,034 | Acuracia execucao 1: 0.8326
2026-03-22 10:26:27,035 | Execução 2/10
2026-03-22 10:30:02,800 | Acuracia execucao 2: 0.8153
2026-03-22 10:30:02,801 | Execução 3/10
2026-03-22 10:33:55,765 | Acuracia execucao 3: 0.8193
2026-03-22 10:33:55,766 | Execução 4/10
2026-03-22 10:37:44,662 | Acuracia execucao 4: 0.7829
2026-03-22 10:37:44,665 | Execução 5/10
2026-03-22 10:41:22,453 | Acuracia execucao 5: 0.8362
2026-03-22 10:41:22,453 | Execução 6/10
2026-03-22 10:44:54,932 | Acuracia execucao 6: 0.8116
2026-03-22 10:44:54,932 | Execução 7/10
2026-03-22 10:49:17,132 | Acuracia execucao 7: 0.8197
2026-03-22 10:49:17,135 | Execução 8/10
2026-03-22 10:53:59,564 | Acuracia execucao 8: 0.8340
2026-03-22 10:53:59,566 | Execução 9/10
2026-03-22 10:58:39,526 | Acuracia execucao 9: 0.8188
2026-03-22 10:58:39,527 | Execução 10/10
2026-03-22 11:03:26,070 | Acuracia execucao 10: 0.8371
2026-03-22 11:03:26,072 | Acuracia media 12: 0.8207
2026-03-22 11:03:26,073 | ====================================================
2026-03-22 11:03:26,073 | RESULTADOS FINAIS
2026-03-22 11:03:26,073 | ====================================================
2026-03-22 11:03:26,074 | 
2026-03-22 11:03:26,074 | 1 espaço(s): 0.6986
2026-03-22 11:03:26,074 |     desvio padrão: 0.0158
2026-03-22 11:03:26,074 |     IC 95%: [0.6873, 0.7099]
2026-03-22 11:03:26,074 | 
2026-03-22 11:03:26,074 | 5 espaço(s): 0.8021
2026-03-22 11:03:26,074 |     desvio padrão: 0.0066
2026-03-22 11:03:26,074 |     IC 95%: [0.7974, 0.8067]
2026-03-22 11:03:26,074 | 
2026-03-22 11:03:26,074 | 7 espaço(s): 0.8249
2026-03-22 11:03:26,074 |     desvio padrão: 0.0092
2026-03-22 11:03:26,074 |     IC 95%: [0.8183, 0.8314]
2026-03-22 11:03:26,074 | 
2026-03-22 11:03:26,074 | 12 espaço(s): 0.8207
2026-03-22 11:03:26,074 |     desvio padrão: 0.0162
2026-03-22 11:03:26,074 |     IC 95%: [0.8091, 0.8324]
2026-03-22 11:03:26,074 | 
2026-03-22 11:03:26,074 | Media global: 0.7866

2026-03-22 11:03:26,075 | ====================================================
2026-03-22 11:03:26,075 | TEMPO TOTAL DE EXECUÇÃO
2026-03-22 11:03:26,075 | ====================================================
2026-03-22 11:03:26,075 | Fim: 2026-03-22 11:03:26
2026-03-22 11:03:26,075 | Tempo total: 1:56:24.905579
2026-03-22 11:03:26,075 | 
2026-03-22 11:03:26,849 | ====================================================
2026-03-22 11:03:26,849 | USO DE RECURSOS DURANTE O EXPERIMENTO
2026-03-22 11:03:26,849 | ====================================================
2026-03-22 11:03:26,849 | CPU média: 23.96%
2026-03-22 11:03:26,849 | CPU máxima: 100.00%
2026-03-22 11:03:26,849 | RAM média: 6.68 GB
2026-03-22 11:03:26,849 | RAM máxima: 7.51 GB
2026-03-22 11:03:26,849 | 
2026-03-22 11:03:30,255 | Fim da execução
